"sessionId","predictedClass"
44100000144,0
44300000144,0
44400000144,0
44700000144,1
44900000144,0
45100000145,0
45300000145,1
45400000145,1
45700000145,1
46200000146,0
46900000146,1
47000000147,1
48100000148,0
48200000148,0
49100000149,1
49200000149,1
49600000149,1
49600000249,0
49600000349,0
49900000149,1
50000000150,0
50400000250,1
50400000350,0
50600000150,0
50700000150,0
50700000250,0
50700000350,1
50700000450,1
50700000550,1
50700000650,1
50700000750,0
50700000850,1
50700000950,0
50700001050,1
50800000150,0
50800000250,1
50900000150,1
51200000151,1
51300000151,1
51500000151,0
51500000251,0
51500000351,1
51500000451,1
51500000551,0
51500000651,0
51500000751,1
51600000151,1
51700000151,1
51800000151,1
52100000152,1
52200000152,1
52600000152,1
52700000152,1
52800000152,1
52900000152,1
52900000252,1
52900000352,1
53300000153,1
53900000153,1
54000000154,1
54400000154,1
54600000154,0
55500000155,1
55700000155,1
55800000155,0
55900000155,1
55900000255,1
56000000156,0
56200000156,1
56500000156,1
56700000156,0
56800000156,1
56800000256,1
56800000356,1
56800000456,1
56900000156,0
57000000157,1
57400000157,0
57400000257,1
57600000157,1
57700000157,0
57700000257,0
57800000157,0
58500000158,0
58600000158,0
58700000158,0
58800000158,1
58800000258,0
59000000159,0
59100000159,1
59800000159,1
59900000159,1
60100000160,1
60200000160,1
60200000260,1
60300000160,0
60400000160,1
61100000161,1
61100000261,1
61100000361,0
61200000161,1
61600000161,1
61800000161,0
61900000161,0
62300000162,1
62300000262,0
62300000362,1
62400000162,0
62700000162,0
62800000162,1
62900000162,1
63100000163,1
63100000263,0
63300000163,1
63400000163,1
63900000163,0
64000000164,1
64200000164,0
64400000164,1
64500000164,0
64800000164,1
65100000165,0
65400000165,1
65600000165,0
66000000166,0
66300000166,0
66500000166,0
66800000166,1
66900000166,0
67300000167,1
67500000167,0
67500000267,0
68000000168,0
68100000168,0
68200000168,1
68300000168,0
68800000168,1
69200000169,1
69700000169,0
69800000169,1
69800000269,0
69800000369,1
69800000469,0
69800000569,1
69800000669,0
69800000769,1
69800000869,1
69800000969,0
70000000170,0
70100000170,1
70700000170,0
70900000170,0
71200000171,0
71500000271,1
71800000171,0
72400000172,0
72500000172,1
72600000172,0
72700000172,1
72800000172,1
73200000173,1
73500000173,0
73700000273,1
73800000173,0
73900000173,1
74000000174,1
74100000174,1
74200000174,1
74400000174,1
74800000174,1
74800000274,0
74800000374,1
75000000175,0
75300000175,0
75400000175,1
75800000275,1
75800000375,0
75800000475,0
75900000175,0
76200000176,0
76300000176,1
76900000176,0
77100000177,0
77100000277,1
77400000177,0
78300000178,0
78400000178,1
78400000278,0
78400000378,0
78400000478,1
78400000578,1
78400000678,1
78400000778,1
78700000178,0
78800000278,1
79100000179,0
79300000179,0
79400000179,1
79800000179,0
79800000279,0
79800000379,1
80200000180,1
80300000180,0
80400000280,0
80400000380,1
80400000480,1
80700000180,1
80900000180,1
81000000181,1
81200000181,0
81300000181,0
81800000181,1
81800000281,1
82400000182,1
82400000282,1
82400000382,1
82400000482,1
82600000182,1
83000000183,1
83300000183,0
83400000183,1
83500000183,0
84100000184,1
84200000184,1
84600000184,0
84700000184,0
84900000184,0
85600000185,1
85700000185,0
86400000186,1
86600000186,0
86800000186,0
86900000186,1
86900000286,1
87100000187,1
87300000187,0
87600000187,0
87800000187,1
87900000187,1
88600000188,1
88700000188,0
88800000188,0
89100000189,0
90000000890,1
90000000990,0
90500000190,0
90700000190,1
90800000190,1
91000000191,0
91100000191,0
91200000191,1
91600000191,0
91900000191,0
92100000192,1
92100000292,1
92100000392,0
92200000192,0
92400000192,0
93000000193,0
93200000193,1
93200000293,1
93200000393,1
93300000193,0
93300000293,0
93500000193,1
93800000193,0
93800000293,0
93900000193,1
94000000194,1
94200000194,1
94500000194,1
94600000194,1
94700000194,0
94800000194,0
94800000294,1
95400000195,1
95800000195,1
95900000195,0
96200000196,1
96500000196,1
96600000196,0
96600000296,0
96600000396,0
96600000496,1
96600000596,0
96700000196,0
96900000896,1
96900000996,0
96900001096,1
96900001196,1
96900001296,0
96900001396,1
96900001496,0
96900001596,1
96900001696,0
96900001796,1
96900001896,0
96900001996,0
96900002096,0
96900002196,0
96900002296,0
96900002396,0
96900002496,1
96900002596,1
96900002696,0
96900002796,1
96900002896,1
96900002996,0
96900003096,1
96900003196,0
96900003296,0
96900003396,1
96900003496,1
96900003596,0
96900003696,1
96900003796,1
96900003896,1
96900003996,0
97000000197,0
97200000197,1
97200000297,0
97200000397,1
97300000197,1
97600000197,1
97800000197,0
97900000197,1
97900000297,1
98000000198,1
98600000198,1
98700000198,1
98700000298,1
98900000198,0
99100000199,0
99900000199,1
100000000110,0
100200000110,0
100400000110,1
100700000110,0
100700000210,0
100700000310,0
100900000110,0
101100000110,0
101200000110,0
101500000110,0
101600000110,1
101800000110,1
102100000110,0
102200000110,0
102600000110,1
102900000110,0
102900000210,0
102900000310,0
102900000410,1
103500000110,1
103500000210,1
103700000110,1
103800000110,0
104100000110,0
104200000110,1
104300000110,0
105400000110,1
105400000210,0
105700000110,0
106100000110,1
106400000110,1
106700000110,1
106800000110,0
106900000110,1
107600000110,0
107700000110,0
108100000110,1
108100000210,0
108700000110,0
109000000110,0
109200000110,1
109800000110,0
109900000110,1
110000000111,1
110100000111,0
110300000111,1
110400000111,0
110600000111,0
110700000111,1
110700000211,0
110900000111,1
110900000211,0
111200000111,1
111300000111,0
111800000111,1
111900000611,1
111900000711,0
111900000811,1
111900000911,1
111900001011,0
112300000111,0
113000000111,0
113400000111,1
113400000211,0
113400000311,1
113400000411,0
113400000511,1
113400000611,1
113400000711,0
113400000811,1
113400000911,0
113400001011,0
113400001111,1
114200000111,0
115400000111,1
115400000211,0
115400000311,1
115400000411,1
115400000511,1
115700000111,0
115800000111,1
115800000211,1
116000000111,1
116000000211,0
116400000111,1
116400000211,1
116400000311,1
116800000111,1
116800000211,1
116900000111,1
117000000111,0
117100000111,0
117600000111,0
117700000111,1
117900000111,0
118200000111,1
118200000211,0
118200000311,0
118500000111,0
118600000111,0
118600000211,1
118900000111,0
119000000111,1
119200000111,1
119400000111,1
120500000112,1
120600000112,1
121000000112,0
121100000112,1
121300000112,1
121300000212,0
121300000312,1
121800000112,1
122200000112,0
122200000212,1
122200000312,0
122200000412,1
122200000512,1
122200000612,1
122200000712,1
122300000112,1
122800000312,0
122800000412,1
123000000112,0
123000000212,1
123000000312,0
123400000112,1
123600000112,1
123700000112,0
123800000112,0
124000000112,0
124300000112,0
124300000212,1
124300000312,1
124300000412,1
124300000512,0
124300000612,1
124300000712,0
124300000812,0
124300000912,0
124300001012,1
124500000112,0
124900000112,1
125000000112,1
125100000112,1
125300000112,0
125500000112,0
125600000112,1
126000000112,0
126200000112,0
126900000112,1
127000000112,1
127000000212,1
127100000112,1
127200000112,1
127300000112,1
127500000112,1
127500000212,0
127800000112,1
127900000112,1
128100000112,1
128600000112,1
128700000112,1
128700000212,1
129100000112,1
129400000112,0
129900000112,1
130000000113,0
130200000113,1
130400000113,1
130600000113,1
130700000113,0
130800000113,1
130800000213,0
131400000113,0
132000000113,0
132500000113,1
132700000113,0
133000000113,0
133300000113,1
133900000113,1
134100000113,0
134200000113,1
134300000113,1
134600000113,0
134900000113,1
134900000213,0
135000000113,1
135600000113,1
135800000113,1
135800000213,0
135800000313,1
136500000113,0
136600000113,0
136700000113,0
137400000113,0
137500000113,1
137500000213,1
137500000313,1
137500000413,0
137500000513,0
137700000113,1
138200000113,0
138600000113,0
138600000213,1
138900000113,1
139300000113,0
139500000113,0
139500000213,0
139500000313,0
139500000413,0
140000000114,0
140100000114,0
140300000114,1
140400000114,0
140400000214,0
140600000114,0
140600000214,0
140700000114,1
140800000114,1
140900000114,0
141000000114,0
141300000114,0
141800000214,1
141900000114,1
142100000114,0
142400000114,0
142700000114,1
142800000114,0
143000000114,0
143000000214,0
143200000114,1
143700000114,1
143800000114,1
143800000214,1
143800000314,0
143800000414,1
143800000514,1
143900000114,1
144300000114,1
144600000114,1
144700000114,1
145200000114,0
145300000114,0
145300000214,0
145300000314,0
145300000414,1
145300000514,1
145300000614,1
145300000714,0
145600000114,0
145800000114,0
146800000114,0
146900000114,1
147500000114,0
147700000114,0
148400000114,1
148700000114,0
149100000114,1
149200000114,1
149700000114,1
149900000114,1
150000000115,1
150400000115,0
150800000115,1
150900000115,0
151000000115,0
151100000115,1
151400000115,1
151500000115,1
151600000115,1
151900000115,0
152400000115,1
152600000115,0
152700000115,0
153600000115,1
153800000115,0
154100000115,1
154200000115,1
154300000115,0
154500000115,1
154500000215,1
154600000115,1
154700000115,0
155100000115,0
155100000215,1
155100000315,1
155100000415,1
155500000115,0
156100000115,0
156200000115,0
156500000115,1
157000000115,1
157400000515,0
157400000615,0
157400000715,0
157400000815,1
157400000915,0
157700000115,1
157700000215,0
158000000115,0
158300000115,1
158400000115,1
158600000115,1
158900000115,0
159300000115,1
159500000115,0
159600000115,0
159700000115,1
159800000115,1
159800000215,0
159900000115,0
161000000116,0
161400000116,1
161500000116,1
161600000116,0
161800000116,1
162000000116,0
162500000116,1
162500000216,1
162600000116,0
162800000116,1
163100000116,0
163200000116,1
163200000216,1
163300000116,1
163300000216,0
163500000116,0
163600000116,1
163900000116,1
164800000116,0
164900000116,1
164900000216,0
164900000316,0
164900000416,0
164900000516,1
164900000616,0
164900000716,0
165000000116,0
165200000116,1
165300000116,0
165400000116,1
165700000116,0
165700000216,1
165900000116,0
166100000116,1
166200000316,0
166200000416,0
166200000516,0
166200000616,0
166200000716,1
166200000816,1
166200000916,1
166300000116,0
166400000116,1
166500000116,0
166700000116,0
167000000116,1
167800000116,1
167800000216,1
167800000316,0
167800000416,0
167800000516,1
167900000116,0
167900000216,1
168400000116,1
168700000116,1
168900000116,1
169100000116,0
169300000116,0
169400000116,1
169500000116,1
169900000116,1
170000000117,1
170100000117,1
170300000117,0
170500000117,0
171100000117,0
171100000217,1
171100000317,1
171200000117,0
171600000117,1
171700000117,1
171800000117,0
172100000117,0
172100000217,0
172100000317,1
172100000417,1
172400000117,1
173000000117,1
173100000117,1
173400000217,0
173400000317,0
173400000417,0
173500000117,1
173900000117,1
173900000217,1
173900000317,1
173900000417,0
174300000117,0
174400000117,1
174600000117,0
174900000117,0
175000000117,0
175000000217,0
176200000117,0
176200000217,0
176300000117,1
176400000117,0
176600000117,1
177300000117,0
177700000117,0
178400000117,1
178900000117,1
179400000117,0
179400000217,0
179500000117,1
179600000117,0
179900000117,1
180500000118,1
180800000118,0
181000000118,0
181100000118,1
181200000118,1
181400000118,1
181600000118,0
182000000118,0
182100000118,1
182400000118,0
182500000118,0
182600000118,1
182700000118,1
183100000118,1
183300000118,0
183300000218,1
183300000318,0
183500000118,1
184000000118,0
184100000118,1
184400000118,1
185100000118,1
185200000118,0
185300000118,0
185400000118,0
185600000118,0
186100000118,1
186200000118,1
186400000118,1
186500000118,1
186600000118,1
186700000118,1
186700000218,1
186900000118,0
187000000118,0
187000000218,0
187400000118,0
187700000118,1
187800000118,0
188000000118,0
188100000118,0
188200000118,1
188300000118,1
188300000218,0
188300000318,1
188400000118,0
188500000118,1
188900000118,0
189400000118,0
189400000218,0
189900000118,1
190000000119,0
190200000119,0
190400000119,1
190600000119,0
190700000119,0
190800000119,1
190900000119,1
191200000119,1
191300000119,1
191400000119,0
191700000119,0
192300000119,1
192400000119,0
192500000119,1
192700000119,0
192800000119,1
192900000119,1
193100000119,0
193300000119,1
193700000119,0
193700000219,0
193700000319,0
193700000419,1
193800000119,1
194400000119,1
194600000119,1
194700000119,0
194800000119,0
194800000219,1
194900000119,0
195100000119,1
195800000119,1
195800000219,1
195800000319,1
195800000419,1
195800000519,1
196000000119,1
196000000219,0
196100000119,1
196100000219,0
196100000319,0
196300000119,1
197300000119,1
197800000119,0
198100000119,0
198400000119,0
198600000119,1
198700000119,0
199000000119,0
199300000119,0
199300000219,1
199600000119,1
199800000119,0
200000000120,1
200200000120,1
200200000220,1
200200000320,1
200200000420,0
200200000520,1
200200000620,1
200200000720,1
200500000120,1
200600000120,1
200600000220,0
200600000320,0
200600000420,0
200700000120,0
201200000120,1
201400000120,0
201400000220,0
201600000120,1
201700000120,0
201800000120,1
201800000220,0
201800000320,0
201800000420,1
202500000120,1
202600000120,1
202800000120,0
203300000120,0
203500000120,0
203600000120,0
204100000120,1
204200000120,0
205000000120,1
205400000120,1
205400000220,1
205600000120,1
206400000120,0
206500000120,1
207200000120,1
207300000120,1
207400000120,1
207500000120,1
207900000120,1
207900000220,0
208200000120,0
208600000120,1
208900000120,1
209100000120,1
209200000120,0
210000000121,0
210300000121,0
210400000121,1
210500000121,1
210600000121,1
210700000121,0
210800000121,1
211100000121,1
211100000221,0
211100000321,1
211100000421,1
211100000521,0
211100000621,1
211600000121,0
212200000121,1
212300000121,1
212400000121,0
212900000121,0
212900000221,0
212900000321,1
213000000121,1
213400000121,1
213500000121,0
213600000121,0
214200000121,0
214400000121,0
214700000121,0
214800000121,0
214800000221,0
215300000121,0
215300000221,0
215500000121,0
215800000121,0
216200000121,1
216300000121,0
216400000121,1
216500000121,0
216500000221,0
216600000121,0
216600000221,1
217000000121,1
217300000121,1
217300000221,1
217300000321,1
217300000421,0
217300000521,1
217300000621,1
217300000721,1
217300000821,1
217600000121,0
217700000121,0
217900000121,1
218100000121,1
218100000221,1
218700000121,1
218900000121,1
219000000121,0
219300000121,1
219500000121,1
219600000121,0
219600000221,1
219600000321,1
219600000421,1
219600000521,0
219600000621,1
219600000721,0
219700000121,1
219800000121,0
220100000122,0
220400000122,1
220500000122,1
220700000122,1
221100000122,1
221300000122,1
221300000222,1
221400000122,1
221600000122,1
221700000122,0
221900000122,1
222300000122,0
222400000122,1
222900000122,1
223100000122,0
223100000222,1
223200000122,0
223400000122,1
223400000222,1
223400000322,1
223400000422,1
223400000522,1
223400000622,0
223400000722,1
223400000822,0
223400000922,0
223400001022,0
223400001122,1
223600000122,1
223700000122,0
223800000122,0
224000000122,0
224100000122,0
224500000122,0
224600000122,1
224700000122,0
224900000122,0
225100000122,0
225200000122,0
225300000122,0
226100000122,1
226200000122,1
226300000122,0
226600000122,1
226800000122,0
227000000122,0
227100000122,1
227300000122,1
227500000122,1
227500000222,1
227600000122,0
227800000122,0
228500000122,0
228700000122,0
228700000222,0
229200000122,1
229400000122,0
230500000123,0
230700000123,1
230900000123,1
231100000123,1
231100000223,1
231200000123,0
231400000123,1
231500000123,1
232100000123,1
232300000123,0
232300000223,0
232300000323,0
232300000423,0
232800000223,0
232800000323,1
233600000123,0
233700000123,1
233800000123,1
234100000123,1
234300000123,1
234300000223,0
234500000123,0
234600000123,0
234700000123,0
234800000123,0
235000000123,0
235100000223,0
235100000323,0
235100000423,0
235300000123,0
235700000123,0
235700000223,1
235700000323,1
235800000123,0
236500000123,1
236600000123,1
236700000123,1
236900000123,0
236900000223,0
236900000323,1
237000000123,0
237100000123,1
237200000123,1
237200000223,0
237400000123,0
237900000123,0
238200000123,1
238400000123,0
238900000123,0
239200000123,1
239400000123,1
239400000223,0
239500000123,1
239600000123,1
239700000123,0
239800000123,1
239800000223,1
240000000124,1
240500000124,1
240700000124,0
240800000124,1
240900000124,1
241300000124,1
241400000124,1
241900000124,1
242000000124,1
242300000124,0
242500000124,0
242800000124,0
242900000124,1
243000000124,1
243300000124,0
243400000124,1
243700000124,1
244300000124,1
244500000124,1
244700000124,0
244900000124,1
245000000124,0
245100000124,1
245100000224,0
245100000324,0
245100000424,0
245100000524,1
245400000124,0
245500000124,0
246200000124,1
246300000124,0
246500000124,1
246700000124,1
246800000124,1
247000000124,1
247100000124,1
247500000124,1
247700000124,1
247900000124,0
248000000124,1
248100000124,0
248200000124,1
248300000124,0
248400000124,1
248600000124,0
249300000124,0
249400000124,0
249700000124,0
249900000124,1
250200000125,1
250300000125,1
250400000125,0
250700000125,0
250800000125,0
250800000225,1
250800000325,0
250800000425,1
250800000525,0
250800000625,0
250800000725,1
251300000125,1
251500000125,0
251500000225,1
251600000125,0
251700000125,0
251800000125,0
252600000125,0
253200000125,1
253300000125,0
253400000125,1
253700000125,1
254100000125,1
254200000125,1
254200000225,0
254200000325,0
254400000125,0
254700000125,1
255000000125,0
255000000225,0
255100000125,1
255100000225,0
255100000325,1
255300000125,1
255400000125,0
255500000125,1
255600000125,1
255700000125,1
255800000125,0
255900000125,1
256100000125,0
256100000225,1
256400000125,1
256500000125,0
256600000125,1
256700000125,1
256900000125,0
257400000125,0
257800000125,1
257800000225,0
258400000125,1
258700000125,0
258700000225,0
258700000325,0
258700000425,0
259600000125,1
259700000125,0
260000000126,0
260100000126,0
260800000126,0
260800000226,0
260800000326,1
260900000126,0
261000000126,0
261400009226,1
261400009326,0
261400009426,0
261400009526,0
261400009626,0
261400009726,1
261400009826,1
261400009926,1
261400010026,0
261400010126,1
261400010226,0
261600000126,0
261800000126,1
262000000126,0
262100000126,1
262300000126,1
262300000226,0
262300000326,1
262300000426,0
262300000526,0
262300000626,0
262300000726,1
262300000826,0
262400000126,0
262600000126,0
262600000226,1
262600000326,1
262600000426,1
262600000526,0
262600000626,1
262600000726,0
263000000126,1
263200000126,1
263400000126,0
263400000226,1
263400000326,1
263400000426,1
263400000526,0
263400000626,1
263400000726,0
263400000826,1
263800000126,0
264400000126,1
264600000126,1
264800000126,0
264900000126,1
265200000126,1
265300000126,1
265300000226,1
265300000326,1
265300000426,0
265300000526,0
265600000126,0
265900000126,0
265900000226,1
266100000126,0
266100000226,1
266200000126,0
266200000226,1
266500000126,1
267000000126,1
267200000126,0
267400000126,0
267700000126,1
267700000226,0
268100000126,0
268200000126,1
268400000126,1
268500000126,1
268700000126,0
269400000126,1
269600000126,0
269900000126,1
269900000226,0
269900000326,1
269900000426,1
269900000526,0
269900000626,1
269900000726,1
269900000826,1
269900000926,1
269900001026,0
270200000127,0
270400000127,1
270500000127,0
270500000227,1
271100000127,0
271300000127,1
271700000127,1
271800000127,0
272300000127,0
272400000127,1
272400000227,0
272400000327,0
272400000427,0
272500000127,0
272600000127,1
272700000127,0
272800000127,0
272900000627,1
273000000127,0
273100000127,1
273100000227,0
273300000127,1
273400000127,0
273500000127,0
273500000227,0
273600000127,0
274600000127,1
275000000127,1
275100000127,0
275200000127,1
275200000227,1
275800000127,0
275900000127,1
276200000127,1
276300000127,0
276600000127,1
276600000227,0
276600000327,0
276800000127,1
277100000127,0
277100000227,1
277300000127,1
277300000227,0
277300000327,0
277300000427,1
277300000527,0
277400000127,1
277400000227,1
277500000327,1
277500000427,1
277500000527,0
277500000627,0
277500000727,0
277500000827,1
277500000927,0
277500001027,1
277500001127,0
278200000127,1
278400000127,0
278500000127,1
278600000127,0
278700000127,0
279000000127,0
279000000227,0
279000000327,0
279000000427,1
279000000527,0
279000000627,1
279000000727,1
279000000827,0
279000000927,0
279000001027,0
279000001127,0
279000001227,1
279000001327,0
279000001427,1
279000001527,1
279000001627,0
279000001727,0
279000001827,1
279000001927,0
279000002027,1
279000002127,1
279000002227,1
279000002327,0
279000002427,0
279100000127,1
279100000227,0
279100000327,1
279100000427,1
279200000127,0
279300000127,1
279600000127,1
279700000127,1
279800000127,1
280000000128,0
280400000128,1
280400000228,0
280600000128,0
280800000128,0
281000000128,1
281000000228,0
281100000128,0
281400000128,0
282000000128,0
282200000628,1
282200000728,1
282200000828,0
282400000128,0
282400000228,0
282500000128,1
282800000128,1
283400000128,1
283600000128,1
283600000228,0
283900000128,1
284500000128,0
284600000128,1
285100000128,1
285100000228,0
285700000128,1
286000000128,0
286600000128,1
286600000228,1
286600000328,0
286600000428,0
286700000128,0
287300000128,0
287300000228,0
287600000128,0
287700000128,0
287700000228,0
287900000128,0
288600000128,0
288700000128,1
288800000128,1
288900000128,0
288900000228,1
288900000328,0
288900000428,1
288900000528,1
289200000128,0
289200000228,0
289200000328,1
289200000428,0
289500000128,0
289800000128,0
290000000129,0
290200000129,0
290600000129,1
290700000129,0
290900000129,0
291300000129,1
291900000129,1
292200000129,1
293000000129,1
293200000129,1
293700000129,0
293800000129,0
293800000229,1
293900000129,1
293900000229,1
293900000329,1
294000000129,0
294100000129,1
294400000129,0
294600000129,1
294900000129,1
295200000129,0
295200000229,1
295200000329,1
295400000129,1
295600000129,1
295800000129,1
296100000129,0
296200000129,1
296600000129,0
297100000129,1
297500000729,0
297600000129,0
297800000129,0
298000000129,1
298300000129,1
298500000129,0
298600000129,1
298900000129,0
298900000229,1
299100000129,1
299500000129,0
299800000329,0
299900000129,1
299900000229,1
299900000329,0
300400000130,1
300500000130,0
300500000230,0
300500000330,1
300600000130,1
300700000130,0
301300000130,1
301500000130,1
301800000130,1
302800000130,1
302800000230,1
302800000330,1
302800000430,0
302800000530,0
302800000630,1
302800000730,0
302800000830,0
302800000930,0
302800001030,1
302800001130,1
302800001230,0
302800001330,1
302800001430,1
302800001530,1
302800001630,0
302800001730,0
302800001830,0
302800001930,0
302800002030,0
302900000130,1
303200000130,0
303200000230,1
303400000130,0
303800000130,1
304000000230,0
304300000130,0
304400000130,1
304700000130,1
304900000130,1
305000000130,0
305600000130,1
305800000130,0
305900000130,1
306000000130,0
306300000130,1
306400000130,1
306400000230,1
306800000130,0
307100000130,1
307900000130,1
308400000130,1
308600000130,0
308600000230,1
309000000130,1
309100000130,1
309200000130,0
309300000130,0
309300000230,0
309400000130,0
309400000230,1
309700000130,0
309900000130,0
310100000131,1
310200000131,1
310300000131,1
311100000431,1
311100000531,0
311100000631,0
311100000731,0
311100000831,0
311100000931,0
311500000131,0
311800000131,0
311900000131,1
312200000131,1
312400000131,1
312500000131,1
312600000131,0
312800000131,1
313000000131,0
313200000131,1
313300000131,1
313800000131,0
314100000131,1
314200000131,0
314300000131,0
314500000131,0
314900000131,1
315100000131,0
315300000131,1
315600000131,0
315700000131,1
315700000231,1
315700000331,0
315700000431,1
315700000531,0
315700000631,0
315700000731,0
315700000831,0
315700000931,0
315700001031,0
316100000131,0
316200000131,0
316400000131,0
316600000131,0
317000000131,0
317400000131,1
318000000131,1
318300000131,0
318300000231,1
318400000131,0
318500000131,1
318600000131,1
318800000131,1
319000000131,0
319100000131,0
319200000131,1
319200000231,1
319300000131,0
319400000131,0
319500000131,0
319600000131,1
319800000131,1
319900000131,1
320100000132,1
320400000132,0
320400000232,0
320600000132,1
320600000232,1
320700000132,0
320900000132,1
320900000232,0
320900000332,0
320900000432,1
320900000532,1
321000000132,1
321100000132,0
321800000132,0
321800000232,0
322000000132,1
322200000132,1
322400000132,1
322500000132,1
322900000132,0
322900000232,0
322900000332,1
322900000432,1
322900000532,1
323200000132,1
323400000132,1
324200000132,1
324500000132,0
325000000132,0
325100000132,0
325400000132,1
325500000132,0
325800000132,1
325900000132,0
326500000132,1
326800000132,1
327400000132,0
327600000132,1
327700000132,1
328000000132,1
328900000132,1
329200000132,0
329400000132,0
329800000132,1
330000000133,0
330300000133,1
330400000133,1
330500000133,1
330600000133,1
330600000233,1
330700000133,1
331000000133,0
331300000133,1
331400000133,0
331400000233,0
331700000133,1
332000000133,0
332100000133,1
332500000133,0
332800000133,0
333300000133,0
333400000133,0
333700000133,1
333700000233,0
333700000333,1
333700000433,1
334300000133,0
334500000133,0
335200000133,0
335300000133,1
335500000233,1
336100000133,1
336300000133,0
336600000133,0
336800000233,1
337100000133,1
337100000233,0
337100000333,0
337300000133,0
337900000133,1
338000000133,1
338000000233,0
338600000133,0
338800000133,1
338900000133,0
339000000133,1
339200000133,1
339300000133,1
339400000133,0
339700000133,1
340300000134,1
340700000134,0
340900000134,1
341200000134,0
341400000134,1
341700000134,0
341800000134,0
341800000234,0
341800000334,0
341800000434,0
341800000534,1
341800000634,0
341800000734,1
341800000834,0
341800000934,1
341800001034,1
341800001134,1
341800001234,0
341800001334,0
341800001434,0
341800001534,0
341800001634,1
341800001734,1
341800001834,1
342500000134,1
342900000134,0
342900000234,1
343100000134,1
343400000134,1
343500000134,0
343600000134,1
343600000234,0
343800000134,1
344000000134,0
344300000134,1
344400000134,1
344500000134,1
344600000134,1
344700000134,0
345100000134,1
345300000134,0
345300000234,1
345300000334,1
345300000434,1
345300000534,1
345300000634,0
345300000734,1
345300000834,0
345300000934,0
345300001034,0
345300001134,1
345300001234,1
345300001334,1
345300001434,0
345300001534,1
345300001634,1
345500000134,1
